timestamp,t_kiln,temp_c,sp_c,output_pct,pid_profile
1783290515.12,1675.40,200.13,200.00,5.10,TEMPER
1783290516.25,1676.59,200.17,200.00,0.00,TEMPER
1783290517.42,1677.70,200.19,200.00,0.00,TEMPER
1783290518.60,1678.88,200.27,200.00,0.00,TEMPER
1783290519.77,1680.05,200.32,200.00,0.00,TEMPER
1783290520.95,1681.23,200.37,200.00,0.00,TEMPER
1783290522.01,1682.40,200.45,200.00,0.00,TEMPER
1783290523.21,1683.49,200.47,200.00,0.00,TEMPER
1783290524.38,1684.66,200.50,200.00,0.00,TEMPER
1783290525.56,1685.84,200.53,200.00,0.00,TEMPER
1783290526.73,1687.01,200.55,200.00,0.00,TEMPER
1783290527.91,1688.19,200.57,200.00,0.00,TEMPER
1783290529.09,1689.37,200.58,200.00,0.00,TEMPER
1783290530.27,1690.55,200.59,200.00,0.00,TEMPER
1783290531.44,1691.72,200.62,200.00,0.00,TEMPER
1783290532.62,1692.90,200.59,200.00,2.07,TEMPER
1783290533.79,1694.07,200.60,200.00,0.00,TEMPER
1783290534.97,1695.25,200.61,200.00,0.00,TEMPER
1783290536.15,1696.42,200.59,200.00,0.38,TEMPER
1783290537.33,1697.61,200.58,200.00,0.00,TEMPER
1783290538.51,1698.79,200.54,200.00,3.58,TEMPER
1783290539.69,1699.98,200.54,200.00,0.86,TEMPER
1783290540.86,1701.14,200.51,200.00,2.94,TEMPER
1783290541.96,1702.32,200.49,200.00,3.48,TEMPER
1783290543.13,1703.41,200.46,200.00,5.90,TEMPER
1783290544.31,1704.59,200.41,200.00,11.33,TEMPER
1783290545.48,1705.76,200.39,200.00,12.17,TEMPER
1783290546.66,1706.94,200.42,200.00,5.16,TEMPER
1783290547.82,1708.11,200.40,200.00,6.02,TEMPER
1783290549.00,1709.29,200.39,200.00,5.34,TEMPER
1783290550.20,1710.46,200.37,200.00,6.32,TEMPER
1783290551.37,1711.65,200.36,200.00,5.74,TEMPER
1783290552.54,1712.82,200.36,200.00,3.67,TEMPER
1783290553.72,1714.00,200.35,200.00,3.20,TEMPER
1783290554.78,1715.17,200.35,200.00,1.19,TEMPER
1783290555.95,1716.24,200.33,200.00,2.58,TEMPER
1783290557.13,1717.41,200.33,200.00,0.65,TEMPER
1783290558.32,1718.60,200.32,200.00,0.31,TEMPER
1783290559.50,1719.78,200.31,200.00,0.03,TEMPER
1783290560.67,1720.96,200.33,200.00,0.00,TEMPER
1783290561.85,1722.12,200.30,200.00,2.93,TEMPER
1783290563.03,1723.32,200.26,200.00,7.49,TEMPER
1783290564.22,1724.49,200.22,200.00,12.21,TEMPER
1783290565.41,1725.69,200.18,200.00,17.04,TEMPER
1783290566.58,1726.86,200.16,200.00,18.89,TEMPER
1783290567.76,1728.04,200.12,200.00,24.00,TEMPER
1783290568.93,1729.21,200.10,200.00,26.09,TEMPER
1783290569.99,1730.39,200.07,200.00,29.87,TEMPER
1783290571.16,1731.44,200.03,200.00,35.50,TEMPER
1783290572.24,1732.63,200.01,200.00,37.97,TEMPER
1783290573.41,1733.69,199.99,200.00,40.61,TEMPER
1783290574.59,1734.87,199.99,200.00,40.14,TEMPER
1783290575.76,1736.04,200.00,200.00,38.14,TEMPER
1783290576.94,1737.22,199.99,200.00,39.32,TEMPER
1783290577.96,1738.39,199.95,200.00,45.33,TEMPER
1783290579.14,1739.42,199.93,200.00,48.34,TEMPER
1783290580.32,1740.60,199.92,200.00,49.84,TEMPER
1783290581.49,1741.78,199.92,200.00,49.83,TEMPER
1783290582.67,1742.95,199.94,200.00,46.69,TEMPER
1783290583.89,1744.13,199.91,200.00,51.46,TEMPER
1783290585.06,1745.34,199.93,200.00,48.45,TEMPER
1783290586.24,1746.52,199.97,200.00,42.22,TEMPER
1783290587.41,1747.70,200.03,200.00,32.73,TEMPER
1783290588.59,1748.87,200.05,200.00,29.41,TEMPER
1783290589.77,1750.05,200.07,200.00,26.04,TEMPER
1783290590.79,1751.23,200.09,200.00,22.61,TEMPER
1783290591.96,1752.24,200.12,200.00,17.50,TEMPER
1783290593.13,1753.42,200.13,200.00,15.49,TEMPER
1783290594.31,1754.59,200.15,200.00,11.85,TEMPER
1783290595.48,1755.77,200.17,200.00,8.14,TEMPER
1783290596.66,1756.94,200.19,200.00,4.34,TEMPER
1783290597.83,1758.11,200.18,200.00,5.21,TEMPER
1783290599.01,1759.29,200.19,200.00,2.91,TEMPER
1783290600.21,1760.48,200.25,200.00,0.00,TEMPER
1783290601.38,1761.66,200.28,200.00,0.00,TEMPER
1783290602.56,1762.84,200.33,200.00,0.00,TEMPER
1783290603.74,1764.02,200.34,200.00,0.00,TEMPER
1783290604.92,1765.20,200.34,200.00,0.00,TEMPER
1783290605.96,1766.37,200.33,200.00,0.20,TEMPER
1783290607.14,1767.42,200.35,200.00,0.00,TEMPER
1783290608.31,1768.59,200.38,200.00,0.00,TEMPER
1783290609.47,1769.78,200.39,200.00,0.00,TEMPER
1783290610.64,1770.92,200.42,200.00,0.00,TEMPER
1783290611.81,1772.10,200.43,200.00,0.00,TEMPER
1783290612.99,1773.27,200.45,200.00,0.00,TEMPER
1783290614.16,1774.45,200.50,200.00,0.00,TEMPER
1783290615.33,1775.61,200.55,200.00,0.00,TEMPER
1783290616.42,1776.79,200.57,200.00,0.00,TEMPER
1783290617.58,1777.87,200.58,200.00,0.00,TEMPER
1783290618.78,1779.06,200.60,200.00,0.00,TEMPER
1783290619.96,1780.23,200.65,200.00,0.00,TEMPER
1783290621.13,1781.41,200.67,200.00,0.00,TEMPER
1783290622.31,1782.59,200.71,200.00,0.00,TEMPER
1783290623.48,1783.76,200.73,200.00,0.00,TEMPER
1783290624.65,1784.93,200.78,200.00,0.00,TEMPER
1783290625.83,1786.11,200.77,200.00,0.00,TEMPER
1783290627.00,1787.28,200.77,200.00,0.00,TEMPER
1783290628.18,1788.46,200.74,200.00,1.22,TEMPER
1783290629.31,1789.64,200.74,200.00,0.00,TEMPER
1783290630.50,1790.78,200.72,200.00,0.00,TEMPER
1783290631.67,1791.95,200.72,200.00,0.00,TEMPER
1783290632.85,1793.13,200.71,200.00,0.00,TEMPER
1783290633.96,1794.30,200.70,200.00,0.00,TEMPER
1783290635.05,1795.42,200.69,200.00,0.00,TEMPER
1783290636.25,1796.51,200.69,200.00,0.00,TEMPER
1783290637.43,1797.71,200.69,200.00,0.00,TEMPER
1783290638.60,1798.88,200.72,200.00,0.00,TEMPER
1783290639.78,1800.06,200.70,200.00,0.00,TEMPER
1783290640.85,1801.23,200.70,200.00,0.00,TEMPER
1783290641.96,1802.31,200.74,200.00,0.00,TEMPER
1783290643.14,1803.42,200.73,200.00,0.00,TEMPER
1783290644.31,1804.59,200.74,200.00,0.00,TEMPER
1783290645.49,1805.77,200.75,200.00,0.00,TEMPER
1783290646.66,1806.94,200.75,200.00,0.00,TEMPER
1783290647.83,1808.11,200.74,200.00,0.00,TEMPER
1783290649.03,1809.31,200.74,200.00,0.00,TEMPER
1783290650.24,1810.49,200.73,200.00,0.00,TEMPER
1783290651.43,1811.71,200.73,200.00,0.00,TEMPER
1783290652.60,1812.88,200.74,200.00,0.00,TEMPER
1783290653.77,1814.06,200.72,200.00,0.00,TEMPER
1783290654.95,1815.23,200.72,200.00,0.00,TEMPER
1783290656.13,1816.41,200.71,200.00,0.00,TEMPER
1783290657.30,1817.58,200.70,200.00,0.00,TEMPER
1783290658.47,1818.76,200.69,200.00,0.00,TEMPER
1783290659.64,1819.93,200.67,200.00,0.00,TEMPER
1783290660.82,1821.10,200.64,200.00,1.17,TEMPER
1783290661.96,1822.28,200.62,200.00,0.85,TEMPER
1783290663.15,1823.43,200.58,200.00,3.84,TEMPER
1783290664.32,1824.60,200.55,200.00,5.31,TEMPER
1783290665.49,1825.78,200.53,200.00,5.30,TEMPER
1783290666.58,1826.95,200.53,200.00,2.24,TEMPER
1783290667.76,1828.04,200.50,200.00,4.17,TEMPER
1783290668.93,1829.21,200.48,200.00,4.40,TEMPER
1783290669.96,1830.40,200.46,200.00,4.70,TEMPER
1783290671.13,1831.41,200.42,200.00,8.72,TEMPER
1783290672.28,1832.60,200.41,200.00,7.65,TEMPER
1783290673.46,1833.74,200.40,200.00,6.76,TEMPER
1783290674.64,1834.92,200.41,200.00,2.69,TEMPER
1783290675.81,1836.09,200.39,200.00,3.40,TEMPER
1783290677.02,1837.30,200.39,200.00,0.95,TEMPER
1783290678.20,1838.48,200.39,200.00,0.00,TEMPER
1783290679.37,1839.65,200.39,200.00,0.00,TEMPER
1783290680.55,1840.83,200.39,200.00,0.00,TEMPER
1783290681.72,1842.00,200.37,200.00,0.91,TEMPER
1783290682.89,1843.18,200.35,200.00,1.90,TEMPER
1783290683.96,1844.35,200.34,200.00,1.39,TEMPER
1783290685.10,1845.42,200.33,200.00,1.11,TEMPER
1783290686.30,1846.58,200.30,200.00,3.91,TEMPER
1783290687.47,1847.75,200.31,200.00,0.46,TEMPER
1783290688.64,1848.92,200.29,200.00,1.75,TEMPER
1783290689.82,1850.10,200.22,200.00,11.06,TEMPER
1783290690.93,1851.30,200.22,200.00,9.46,TEMPER
1783290691.96,1852.38,200.20,200.00,11.24,TEMPER
1783290693.15,1853.43,200.17,200.00,14.74,TEMPER
1783290694.32,1854.60,200.17,200.00,13.43,TEMPER
1783290695.49,1855.78,200.17,200.00,12.16,TEMPER
1783290696.64,1856.95,200.17,200.00,10.94,TEMPER
1783290697.81,1858.09,200.16,200.00,11.35,TEMPER
1783290698.99,1859.27,200.16,200.00,10.22,TEMPER
1783290700.20,1860.45,200.17,200.00,7.52,TEMPER
1783290701.37,1861.65,200.19,200.00,3.23,TEMPER
1783290702.54,1862.83,200.18,200.00,3.67,TEMPER
1783290703.61,1864.00,200.18,200.00,2.57,TEMPER
1783290704.79,1865.07,200.17,200.00,3.17,TEMPER
1783290705.97,1866.24,200.20,200.00,0.00,TEMPER
1783290707.14,1867.43,200.21,200.00,0.00,TEMPER
1783290708.31,1868.59,200.24,200.00,0.00,TEMPER
1783290709.41,1869.77,200.24,200.00,0.00,TEMPER
1783290710.58,1870.86,200.24,200.00,0.00,TEMPER
1783290711.76,1872.04,200.24,200.00,0.00,TEMPER
1783290712.93,1873.21,200.21,200.00,3.53,TEMPER
1783290713.97,1874.39,200.18,200.00,7.14,TEMPER
1783290715.31,1875.43,200.16,200.00,9.42,TEMPER
1783290716.49,1876.77,200.14,200.00,11.43,TEMPER
1783290717.66,1877.95,200.14,200.00,10.52,TEMPER
1783290718.84,1879.13,200.12,200.00,12.79,TEMPER
1783290719.96,1880.30,200.07,200.00,19.90,TEMPER
1783290721.18,1881.46,200.06,200.00,20.84,TEMPER
1783290722.36,1882.64,200.04,200.00,23.41,TEMPER
1783290723.54,1883.82,199.99,200.00,30.81,TEMPER
1783290724.71,1884.99,199.96,200.00,35.23,TEMPER
1783290725.88,1886.17,199.96,200.00,35.02,TEMPER
1783290727.01,1887.34,199.94,200.00,38.02,TEMPER
1783290728.21,1888.48,199.91,200.00,42.71,TEMPER
1783290729.38,1889.66,199.91,200.00,42.76,TEMPER
1783290730.56,1890.85,199.89,200.00,46.02,TEMPER
1783290731.73,1892.02,199.88,200.00,47.79,TEMPER
1783290732.91,1893.19,199.87,200.00,49.63,TEMPER
1783290733.95,1894.37,199.86,200.00,51.53,TEMPER
1783290735.13,1895.41,199.85,200.00,53.44,TEMPER
1783290736.31,1896.59,199.92,200.00,42.79,TEMPER
1783290737.48,1897.76,199.95,200.00,38.32,TEMPER
1783290738.64,1898.95,199.98,200.00,33.78,TEMPER
1783290739.82,1900.10,200.01,200.00,29.13,TEMPER
1783290741.00,1901.28,200.04,200.00,24.42,TEMPER
1783290742.19,1902.46,200.09,200.00,16.44,TEMPER
1783290743.35,1903.64,200.10,200.00,14.64,TEMPER
1783290744.53,1904.81,200.14,200.00,8.03,TEMPER
1783290745.61,1905.99,200.15,200.00,6.03,TEMPER
1783290746.79,1907.07,200.18,200.00,0.82,TEMPER
1783290747.95,1908.24,200.20,200.00,0.00,TEMPER
1783290749.15,1909.44,200.24,200.00,0.00,TEMPER
1783290750.32,1910.60,200.28,200.00,0.00,TEMPER
1783290751.42,1911.78,200.28,200.00,0.00,TEMPER
1783290752.60,1912.88,200.30,200.00,0.00,TEMPER
1783290753.78,1914.07,200.30,200.00,0.00,TEMPER
1783290754.96,1915.24,200.32,200.00,0.00,TEMPER
1783290756.16,1916.42,200.36,200.00,0.00,TEMPER
1783290757.34,1917.62,200.33,200.00,3.27,TEMPER
1783290758.52,1918.80,200.33,200.00,1.89,TEMPER
1783290759.69,1919.97,200.36,200.00,0.00,TEMPER
1783290760.87,1921.15,200.36,200.00,0.00,TEMPER
1783290761.96,1922.32,200.36,200.00,0.00,TEMPER
1783290763.01,1923.43,200.37,200.00,0.00,TEMPER
1783290764.20,1924.47,200.38,200.00,0.00,TEMPER
1783290765.38,1925.66,200.42,200.00,0.00,TEMPER
1783290766.55,1926.83,200.43,200.00,0.00,TEMPER
1783290767.72,1928.01,200.42,200.00,0.00,TEMPER
1783290768.85,1929.18,200.43,200.00,0.00,TEMPER
1783290769.96,1930.32,200.42,200.00,0.00,TEMPER
1783290771.13,1931.42,200.39,200.00,2.96,TEMPER
1783290772.31,1932.59,200.40,200.00,0.00,TEMPER
1783290773.48,1933.77,200.42,200.00,0.00,TEMPER
1783290774.60,1934.94,200.41,200.00,0.00,TEMPER
1783290775.77,1936.05,200.43,200.00,0.00,TEMPER
1783290776.95,1937.23,200.43,200.00,0.00,TEMPER
1783290778.00,1938.40,200.42,200.00,0.00,TEMPER
1783290779.18,1939.46,200.41,200.00,0.00,TEMPER
1783290780.29,1940.63,200.43,200.00,0.00,TEMPER
1783290781.48,1941.76,200.44,200.00,0.00,TEMPER
1783290782.65,1942.93,200.42,200.00,1.01,TEMPER
1783290783.83,1944.11,200.40,200.00,2.05,TEMPER
1783290785.00,1945.29,200.39,200.00,1.56,TEMPER
1783290786.06,1946.46,200.37,200.00,2.68,TEMPER
1783290787.23,1947.51,200.35,200.00,4.11,TEMPER
1783290788.42,1948.70,200.33,200.00,5.33,TEMPER
1783290789.59,1949.87,200.31,200.00,6.64,TEMPER
1783290790.77,1951.05,200.30,200.00,6.44,TEMPER
1783290791.94,1952.22,200.28,200.00,7.87,TEMPER
1783290793.11,1953.40,200.28,200.00,6.20,TEMPER
1783290794.30,1954.56,200.27,200.00,6.15,TEMPER
1783290795.47,1955.75,200.25,200.00,7.70,TEMPER
1783290796.65,1956.93,200.23,200.00,9.34,TEMPER
1783290797.82,1958.10,200.21,200.00,11.07,TEMPER
1783290798.99,1959.27,200.20,200.00,11.30,TEMPER
1783290800.18,1960.45,200.24,200.00,3.66,TEMPER
1783290801.35,1961.63,200.25,200.00,0.67,TEMPER
1783290802.52,1962.80,200.25,200.00,0.00,TEMPER
1783290803.69,1963.98,200.27,200.00,0.00,TEMPER
1783290804.87,1965.15,200.28,200.00,0.00,TEMPER
1783290805.95,1966.32,200.30,200.00,0.00,TEMPER
1783290807.12,1967.41,200.31,200.00,0.00,TEMPER
1783290808.30,1968.58,200.36,200.00,0.00,TEMPER
1783290809.47,1969.76,200.39,200.00,0.00,TEMPER
1783290810.51,1970.92,200.39,200.00,0.00,TEMPER
1783290811.69,1971.97,200.38,200.00,0.00,TEMPER
1783290812.86,1973.14,200.41,200.00,0.00,TEMPER
1783290813.96,1974.32,200.40,200.00,0.00,TEMPER
1783290815.13,1975.42,200.42,200.00,0.00,TEMPER
1783290816.23,1976.59,200.40,200.00,1.18,TEMPER
1783290817.40,1977.68,200.40,200.00,0.00,TEMPER
1783290818.58,1978.86,200.38,200.00,1.19,TEMPER
1783290819.75,1980.03,200.38,200.00,0.00,TEMPER
1783290820.93,1981.21,200.40,200.00,0.00,TEMPER
1783290821.96,1982.38,200.40,200.00,0.00,TEMPER
1783290823.15,1983.44,200.42,200.00,0.00,TEMPER
1783290824.33,1984.61,200.44,200.00,0.00,TEMPER
1783290825.51,1985.79,200.43,200.00,0.00,TEMPER
1783290826.68,1986.96,200.41,200.00,1.06,TEMPER
1783290827.86,1988.14,200.39,200.00,2.13,TEMPER
1783290829.03,1989.32,200.37,200.00,3.29,TEMPER
1783290830.23,1990.50,200.37,200.00,1.31,TEMPER
1783290831.40,1991.68,200.36,200.00,0.92,TEMPER
1783290832.58,1992.86,200.33,200.00,3.73,TEMPER
1783290833.75,1994.03,200.34,200.00,0.31,TEMPER
1783290834.93,1995.21,200.33,200.00,0.04,TEMPER
1783290835.96,1996.39,200.32,200.00,0.00,TEMPER
1783290837.15,1997.43,200.30,200.00,1.62,TEMPER
1783290838.32,1998.60,200.31,200.00,0.00,TEMPER
1783290839.50,1999.78,200.30,200.00,0.00,TEMPER
1783290840.65,2000.95,200.30,200.00,0.00,TEMPER
1783290841.83,2002.11,200.25,200.00,6.28,TEMPER
1783290843.01,2003.29,200.24,200.00,6.34,TEMPER
1783290844.23,2004.49,200.23,200.00,6.42,TEMPER
1783290845.40,2005.68,200.21,200.00,8.14,TEMPER
1783290846.58,2006.86,200.20,200.00,8.39,TEMPER
1783290847.66,2008.03,200.19,200.00,8.69,TEMPER
1783290848.83,2009.11,200.18,200.00,9.13,TEMPER
1783290849.95,2010.29,200.15,200.00,12.70,TEMPER
1783290851.14,2011.43,200.11,200.00,18.01,TEMPER
1783290852.31,2012.59,200.06,200.00,25.02,TEMPER
1783290853.37,2013.77,200.05,200.00,25.85,TEMPER
1783290854.54,2014.82,200.05,200.00,25.20,TEMPER
1783290855.72,2016.00,200.03,200.00,27.73,TEMPER
1783290856.89,2017.17,200.00,200.00,31.94,TEMPER
1783290857.96,2018.37,200.00,200.00,31.52,TEMPER
1783290859.11,2019.41,199.98,200.00,34.36,TEMPER
1783290860.29,2020.57,199.96,200.00,37.25,TEMPER
1783290861.47,2021.75,199.95,200.00,38.64,TEMPER
1783290862.65,2022.93,199.93,200.00,41.69,TEMPER
1783290863.83,2024.11,199.94,200.00,40.08,TEMPER
1783290864.95,2025.33,199.93,200.00,41.66,TEMPER
1783290866.12,2026.40,199.91,200.00,44.88,TEMPER
1783290867.29,2027.57,199.93,200.00,41.84,TEMPER
1783290868.48,2028.77,199.99,200.00,32.46,TEMPER
1783290869.66,2029.94,200.03,200.00,26.08,TEMPER
1783290870.83,2031.11,200.09,200.00,16.42,TEMPER
1783290871.95,2032.29,200.12,200.00,11.35,TEMPER
1783290873.12,2033.40,200.16,200.00,4.58,TEMPER
1783290874.32,2034.58,200.20,200.00,0.00,TEMPER
1783290875.49,2035.78,200.24,200.00,0.00,TEMPER
1783290876.71,2037.00,200.30,200.00,0.00,TEMPER
1783290877.94,2038.22,200.37,200.00,0.00,TEMPER
1783290879.20,2039.48,200.41,200.00,0.00,TEMPER
1783290880.39,2040.67,200.46,200.00,0.00,TEMPER
1783290881.59,2041.87,200.52,200.00,0.00,TEMPER
1783290882.78,2043.06,200.57,200.00,0.00,TEMPER
1783290883.96,2044.26,200.59,200.00,0.00,TEMPER
1783290885.15,2045.43,200.61,200.00,0.00,TEMPER
1783290886.32,2046.63,200.60,200.00,0.00,TEMPER
1783290887.50,2047.79,200.61,200.00,0.00,TEMPER
1783290888.71,2048.99,200.63,200.00,0.00,TEMPER
1783290889.89,2050.17,200.65,200.00,0.00,TEMPER
1783290891.14,2051.42,200.60,200.00,4.86,TEMPER
1783290892.32,2052.60,200.62,200.00,0.00,TEMPER
1783290893.53,2053.81,200.66,200.00,0.00,TEMPER
1783290894.71,2055.00,200.65,200.00,0.00,TEMPER
1783290895.92,2056.21,200.65,200.00,0.00,TEMPER
1783290897.12,2057.40,200.62,200.00,1.66,TEMPER
1783290898.33,2058.61,200.64,200.00,0.00,TEMPER
1783290899.38,2059.81,200.63,200.00,0.00,TEMPER
1783290900.62,2060.90,200.62,200.00,0.00,TEMPER
1783290901.96,2062.09,200.61,200.00,0.00,TEMPER
1783290903.22,2063.50,200.59,200.00,0.00,TEMPER
1783290904.40,2064.69,200.56,200.00,1.72,TEMPER
1783290905.61,2065.89,200.55,200.00,0.30,TEMPER
1783290906.65,2067.07,200.54,200.00,0.00,TEMPER
1783290907.85,2068.13,200.51,200.00,2.23,TEMPER
1783290909.04,2069.32,200.50,200.00,1.01,TEMPER
1783290910.26,2070.53,200.51,200.00,0.00,TEMPER
1783290911.44,2071.72,200.53,200.00,0.00,TEMPER
1783290912.64,2072.92,200.55,200.00,0.00,TEMPER
1783290913.67,2074.11,200.58,200.00,0.00,TEMPER
1783290914.88,2075.16,200.59,200.00,0.00,TEMPER
1783290915.95,2076.35,200.60,200.00,0.00,TEMPER
1783290917.20,2077.49,200.64,200.00,0.00,TEMPER
1783290918.39,2078.67,200.65,200.00,0.00,TEMPER
1783290919.60,2079.88,200.66,200.00,0.00,TEMPER
1783290920.78,2081.06,200.68,200.00,0.00,TEMPER
1783290921.96,2082.27,200.68,200.00,0.00,TEMPER
1783290923.14,2083.42,200.70,200.00,0.00,TEMPER
1783290924.33,2084.61,200.72,200.00,0.00,TEMPER
1783290925.50,2085.78,200.71,200.00,0.00,TEMPER
1783290926.69,2086.97,200.72,200.00,0.00,TEMPER
1783290927.89,2088.18,200.73,200.00,0.00,TEMPER
1783290929.10,2089.38,200.71,200.00,0.00,TEMPER
1783290930.30,2090.58,200.71,200.00,0.00,TEMPER
1783290931.49,2091.77,200.71,200.00,0.00,TEMPER
1783290932.66,2092.94,200.69,200.00,0.00,TEMPER
1783290933.83,2094.13,200.70,200.00,0.00,TEMPER
1783290935.00,2095.28,200.71,200.00,0.00,TEMPER
1783290936.21,2096.47,200.68,200.00,1.09,TEMPER
1783290937.53,2097.82,200.64,200.00,3.30,TEMPER
1783290938.73,2099.01,200.64,200.00,0.00,TEMPER
1783290939.91,2100.19,200.64,200.00,0.00,TEMPER
1783290941.06,2101.42,200.62,200.00,0.00,TEMPER
1783290942.27,2102.53,200.57,200.00,4.82,TEMPER
1783290943.46,2103.74,200.57,200.00,1.54,TEMPER
1783290944.64,2104.92,200.50,200.00,9.47,TEMPER
1783290945.82,2106.10,200.49,200.00,8.10,TEMPER
1783290946.86,2107.28,200.49,200.00,5.21,TEMPER
1783290947.95,2108.32,200.49,200.00,2.67,TEMPER
1783290949.12,2109.40,200.50,200.00,0.00,TEMPER
1783290950.31,2110.59,200.51,200.00,0.00,TEMPER
1783290951.49,2111.77,200.51,200.00,0.00,TEMPER
1783290952.67,2112.95,200.52,200.00,0.00,TEMPER
1783290953.85,2114.13,200.55,200.00,0.00,TEMPER
1783290955.09,2115.37,200.55,200.00,0.00,TEMPER
1783290956.28,2116.55,200.55,200.00,0.00,TEMPER
1783290957.47,2117.75,200.56,200.00,0.00,TEMPER
1783290958.64,2118.92,200.55,200.00,0.00,TEMPER
1783290959.82,2120.11,200.52,200.00,1.84,TEMPER
1783290960.95,2121.28,200.52,200.00,0.00,TEMPER
1783290962.21,2122.49,200.52,200.00,0.00,TEMPER
1783290963.38,2123.66,200.52,200.00,0.00,TEMPER
1783290964.57,2124.86,200.51,200.00,0.00,TEMPER
1783290965.75,2126.03,200.52,200.00,0.00,TEMPER
1783290966.93,2127.21,200.52,200.00,0.00,TEMPER
1783290968.11,2128.39,200.52,200.00,0.00,TEMPER
1783290969.29,2129.57,200.53,200.00,0.00,TEMPER
1783290970.47,2130.75,200.52,200.00,0.00,TEMPER
1783290971.66,2131.94,200.53,200.00,0.00,TEMPER
1783290972.83,2133.12,200.53,200.00,0.00,TEMPER
1783290974.05,2134.33,200.52,200.00,0.00,TEMPER
1783290975.27,2135.52,200.48,200.00,3.57,TEMPER
1783290976.46,2136.74,200.47,200.00,2.42,TEMPER
1783290977.64,2137.92,200.45,200.00,3.00,TEMPER
1783290978.82,2139.11,200.41,200.00,6.81,TEMPER
1783290980.01,2140.29,200.36,200.00,12.32,TEMPER
1783290981.22,2141.48,200.34,200.00,13.26,TEMPER
1783290982.42,2142.70,200.34,200.00,11.08,TEMPER
1783290983.60,2143.88,200.29,200.00,16.89,TEMPER
1783290984.78,2145.06,200.27,200.00,18.15,TEMPER
1783290985.85,2146.24,200.27,200.00,16.34,TEMPER
1783290986.95,2147.32,200.25,200.00,17.89,TEMPER
1783290988.13,2148.41,200.22,200.00,21.09,TEMPER
1783290989.31,2149.59,200.17,200.00,27.45,TEMPER
1783290990.49,2150.77,200.15,200.00,29.24,TEMPER
1783290991.53,2151.95,200.15,200.00,27.97,TEMPER
1783290992.71,2152.99,200.14,200.00,28.44,TEMPER
1783290993.89,2154.17,200.14,200.00,27.29,TEMPER
1783290994.96,2155.35,200.17,200.00,21.43,TEMPER
1783290996.13,2156.42,200.16,200.00,21.95,TEMPER
1783290997.25,2157.61,200.15,200.00,22.42,TEMPER
1783290998.42,2158.70,200.15,200.00,21.43,TEMPER
1783290999.61,2159.89,200.15,200.00,20.40,TEMPER
1783291000.78,2161.06,200.12,200.00,24.16,TEMPER
1783291001.96,2162.24,200.11,200.00,24.85,TEMPER
1783291003.18,2163.42,200.13,200.00,20.85,TEMPER
1783291004.37,2164.65,200.12,200.00,21.53,TEMPER
1783291005.54,2165.82,200.15,200.00,15.96,TEMPER
1783291006.73,2167.01,200.15,200.00,15.07,TEMPER
1783291007.90,2168.18,200.17,200.00,11.03,TEMPER
1783291009.17,2169.41,200.19,200.00,6.91,TEMPER
1783291010.34,2170.62,200.24,200.00,0.00,TEMPER
1783291011.52,2171.80,200.24,200.00,0.00,TEMPER
1783291012.70,2172.98,200.22,200.00,2.03,TEMPER
1783291013.89,2174.17,200.21,200.00,2.50,TEMPER
1783291014.95,2175.35,200.21,200.00,1.43,TEMPER
1783291016.03,2176.44,200.21,200.00,0.44,TEMPER
1783291017.22,2177.49,200.21,200.00,0.00,TEMPER
1783291018.40,2178.68,200.24,200.00,0.00,TEMPER
1783291019.58,2179.86,200.25,200.00,0.00,TEMPER
1783291020.76,2181.04,200.25,200.00,0.00,TEMPER
1783291021.89,2182.21,200.27,200.00,0.00,TEMPER
1783291022.95,2183.35,200.28,200.00,0.00,TEMPER
1783291024.13,2184.41,200.32,200.00,0.00,TEMPER
1783291025.31,2185.59,200.38,200.00,0.00,TEMPER
1783291026.48,2186.76,200.41,200.00,0.00,TEMPER
1783291027.56,2187.94,200.43,200.00,0.00,TEMPER
1783291028.73,2189.01,200.45,200.00,0.00,TEMPER
1783291029.91,2190.19,200.48,200.00,0.00,TEMPER
1783291030.97,2191.37,200.52,200.00,0.00,TEMPER
1783291032.15,2192.44,200.52,200.00,0.00,TEMPER
1783291033.30,2193.61,200.52,200.00,0.00,TEMPER
1783291034.48,2194.76,200.54,200.00,0.00,TEMPER
1783291035.66,2195.94,200.61,200.00,0.00,TEMPER
1783291036.89,2197.16,200.66,200.00,0.00,TEMPER
1783291038.07,2198.36,200.67,200.00,0.00,TEMPER
1783291039.25,2199.53,200.66,200.00,0.00,TEMPER
1783291040.43,2200.73,200.67,200.00,0.00,TEMPER
1783291041.61,2201.89,200.70,200.00,0.00,TEMPER
1783291042.79,2203.07,200.74,200.00,0.00,TEMPER
1783291043.99,2204.27,200.79,200.00,0.00,TEMPER
1783291045.20,2205.45,200.81,200.00,0.00,TEMPER
1783291046.32,2206.66,200.81,200.00,0.00,TEMPER
1783291047.50,2207.78,200.82,200.00,0.00,TEMPER
1783291048.68,2208.96,200.86,200.00,0.00,TEMPER
1783291049.86,2210.14,200.88,200.00,0.00,TEMPER
1783291050.95,2211.32,200.88,200.00,0.00,TEMPER
1783291052.02,2212.41,200.90,200.00,0.00,TEMPER
1783291053.26,2213.49,200.89,200.00,0.00,TEMPER
1783291054.44,2214.72,200.90,200.00,0.00,TEMPER
1783291055.62,2215.90,200.94,200.00,0.00,TEMPER
1783291056.81,2217.09,200.96,200.00,0.00,TEMPER
